,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,ref_th_d_1,ref_th_d_2,ref_th_1,ref_th_2,th_ts_2_rel,th_d_ts_2_rel
237,2.36,-31.527683063368663,-5.587291821506124,-150.70726751515576,-1.4752978822610814,1.3460193335305752,1.4645205650705135,-1.429887828544599,-2.279540421415362,-2.1366038835781245,1.452518306674715,1.4150263972518928,1.531406688251886,4.1273672288837115,1.430616513073209,-2.694063116926747,0.1185012315399383
238,2.37,-29.44539341492629,-5.662681492137223,-146.07457353095802,-1.9949839477264875,1.3314135664593432,1.4417374556498181,-1.3576481944414576,-2.2196696285565594,-2.1232162070829226,1.4670495811637922,1.4068163734517833,1.5147082081478083,4.1414762630395785,1.4458470060853608,-2.6929195189328716,0.11032388919047498
239,2.38,-27.29063993049965,-5.742867446207445,-141.36104237099858,-2.5154473261149652,1.3175298124326116,1.419550365844698,-1.282732501614703,-2.1564128172890635,-2.1099709775489255,1.481356009133307,1.3988243447330235,1.4981149161309142,4.155504283050391,1.4609110279306425,-2.6918583204973543,0.10202055341208638
240,2.39,-25.075952958830516,-5.827288923848295,-136.5796941890935,-3.0360343478077776,1.304394801375993,1.3979933559434683,-1.20556593465776,-2.090184983388621,-2.096860841140441,1.495443720747974,1.3910547632021601,1.4816412852690746,4.169453491468422,1.4758097033403543,-2.690880745291172,0.09359855456747534
241,2.4,-22.813882284697627,-5.9153583157464995,-131.74353188173652,-3.5560754898533786,1.2920309962896388,1.3770962987399258,-1.1265747021158647,-2.0213995729980216,-2.0838781980323797,1.509319165900425,1.3835116888240422,1.4653012317408463,4.183326133378138,1.490544298950157,-2.689987943246782,0.08506530245028698
242,2.41,-20.516914965065645,-6.006467100188262,-126.8654601923804,-4.074890960578647,1.2804565841312674,1.3568848962708584,-1.0461833425785956,-1.9504661858268157,-2.0710152451269734,1.5229890724178827,1.376198822692757,1.4491081643749713,4.197124492642006,1.5051162179800501,-2.6891809896347305,0.076428312139591
243,2.42,-18.197395399844417,-6.099991578899644,-121.9582070418204,-4.591796085160777,1.2696854936751305,1.3373807196109833,-0.9648120936899872,-1.8777883235938193,-2.0582640187268453,1.536460404551346,1.3691195392557527,1.4330750327954578,4.210850888473788,1.5195269954027504,-2.688460883901395,0.06769522593585275
244,2.43,-15.867448124873285,-6.195298353628376,-117.03424756652265,-5.10610643568223,1.2597274397057954,1.318601271228304,-0.8828743392457078,-1.803761192911012,-2.045616436897855,1.549740321975468,1.3622769175137626,1.4172143742182883,4.224507672328897,1.533778293586718,-2.6878285483062636,0.05887383152250858
245,2.44,-13.538903783898903,-6.291749494805332,-112.1057313165218,-5.617142658409023,1.2505879927550834,1.3005600693196875,-0.8007741487569909,-1.7287695717725748,-2.0330643412623086,1.562836139521869,1.3556737712259113,1.4015383589567048,4.238097225101787,1.547871898400666,-2.6872848263954086,0.04997207656460412
246,2.45,-11.223228703892296,-6.388707363496393,-107.18441303271288,-6.124234960738623,1.2422686734478607,1.283266753463965,-0.7189039230424401,-1.6531857488486044,-2.0205995379717616,1.5757552878624341,1.3493126781547624,1.3860588347005391,4.251621954620534,1.5618097157669113,-2.6868304813453907,0.04099808001610428
247,2.46,-8.93145846309784,-6.485539058067369,-102.28158738894467,-6.626727230326988,1.2347670703879912,1.2667272108472354,-0.6376421585261073,-1.577367544855197,-2.008213837618652,1.5885052753520528,1.3431960083906638,1.3707873696425037,4.265084293429252,1.5755937686517067,-2.686466194208882,0.031960140459244224
248,2.47,-6.674135805095794,-6.58162046709867,-97.40802804873934,-7.123980768876639,1.2280769803901284,1.2509437222313788,-0.5573513420080781,-1.501656425358509,-1.9958990938573244,1.6010936512324099,1.3373259517982141,1.3557352945298735,4.27848669684931,1.589226194481388,-2.686192562089852,0.022866741841250482
249,2.48,-4.461253214053595,-6.676339919968366,-92.57393134881316,-7.615377632822616,1.2221885697465125,1.235915126751857,-0.47837598670011383,-1.4263757144349614,-1.9836472405175354,1.6135279703896677,1.3317045446305678,1.3409137437247516,4.2918316413108215,1.602709242974012,-2.6860100962723834,0.013726557005344642
250,2.49,-2.3022004274288577,-6.769101435769231,-87.78886488310467,-8.100323582281487,1.2170885551110389,1.2216370045444143,-0.40104081931152774,-1.3518289186207106,-1.9714503270071522,1.6258157598493341,1.326333695359248,1.3263336953592455,4.305121622946309,1.6160452743769933,-2.6859192203231004,0.004548449433375401
251,2.5,-0.2057171220440246,-6.859327579732422,-83.06172122105781,-8.578250648028659,1.2127604024859748,1.2081018761128004,-0.3256491269044673,-1.2782981705113319,-1.959300551815469,1.6379644871811236,1.321215209768604,1.3120060106744185,4.318359156438964,1.6292367581021545,-2.685920268182994,-0.004658526373174432
252,2.5100000000000002,1.820149031144581,-6.946461943770599,-78.4006769536908,-9.048619333608036,1.2091845427103203,1.1952994172615827,-0.2524812711421388,-1.206042801193885,-1.9471902939440808,1.6499815309753227,1.3163508153648211,1.2979414726331582,4.331546774118353,1.642286271750431,-2.686013482260183,-0.013885125448737545
253,2.52,3.7680787899385884,-7.029971274113156,-73.81315721961616,-9.510920475950083,1.2063386017732787,1.1832166883305733,-0.18179337639776694,-1.1352980503809842,-1.9351121421087065,1.6618741535399342,1.3117421851496855,1.284150823897845,4.344687025297029,1.6551965005194833,-2.6861990115309458,-0.023121913442705422
254,2.5300000000000002,5.631512129049554,-7.109347274030542,-69.30580582226173,-9.964676792811696,1.2041976442121707,1.1718383763814832,-0.1138161970189689,-1.0662739226691682,-1.923058921572385,1.6736494759548397,1.3073909608089898,1.2706448042632126,4.357782475841885,1.6679702369882627,-2.6864769096523617,-0.03235926783068743
255,2.54,7.404673322893164,-7.18410811336474,-64.88446100802398,-10.409444148996982,1.2027344278016012,1.161147048904567,-0.04875416781539905,-0.9991541977214968,-1.911023718488183,1.6853144556052781,1.3032987753647822,1.2574341876339878,4.370835707974691,1.680610381273571,-2.6868471330861254,-0.04158737889703423
256,2.5500000000000003,9.082590293357583,-7.253799678911199,-60.554136934410394,-10.844812575573103,1.2019196677002848,1.151123417534851,0.013215359399360483,-0.934095601407625,-1.8989999016476553,1.6968758663022536,1.2994672753393375,1.24452981863481,4.383849320296657,1.6931199415544786,-2.6873095392296777,-0.050796250165433765
257,2.56,10.66110823354336,-7.317996600655019,-56.31901081679881,-11.270407077187281,1.201722308193781,1.1417466101957021,0.07194269165108191,-0.8712271439816395,-1.8869811415497966,1.7083402810819983,1.2958981424770117,1.2319426489373053,4.3968259280324,1.7055020349613623,-2.6878638845477916,-0.05997569799807878
258,2.57,12.13689755801408,-7.376303088567249,-52.18241570313086,-11.685888262231167,1.2021098001558188,1.1329944500237992,0.12730618274420982,-0.8106496302961607,-1.8749614267238972,1.7197140577605077,1.292593115067901,1.2196837733856847,4.409768163489092,1.7177598888271368,-2.6885098226951816,-0.06911535013201964
259,2.58,13.507456268606388,-7.428353613136673,-48.14683878756606,-12.090952829009169,1.203048382347934,1.1248437393755726,0.1792124342888083,-0.7524353458059418,-1.8629350772585342,1.7310033273024175,1.2895540089143829,1.2077644659975801,4.422678676727033,1.729896842299052,-2.6892469026186347,-0.07820464297236152
260,2.59,14.77110686179779,-7.473813460141865,-44.21392513737796,-12.48533393834056,1.2045033646869083,1.1172705471725821,0.2275963120785275,-0.696627920723633,-1.8508967555076545,1.7422139850463054,1.2867827379782275,1.1961962159113113,4.435560136438265,1.741916348310197,-2.6900745666256265,-0.08723281751432621
261,2.6,15.926987938821991,-7.512379186777118,-40.384486672395056,-12.868801499575886,1.2064394116319224,1.1102504978138161,0.2724207813229132,-0.6432423732689703,-1.838841473963303,1.7533516848109345,1.2842813347419872,1.1849907633440955,4.448415231030191,1.753821975910443,-2.690992148405349,-0.09618891381810624
262,2.61,16.97504071316893,-7.543779001830875,-36.65851620303198,-13.241162392541991,1.208820823878109,1.1037590598670302,0.313676565469373,-0.5922653313367535,-1.826764600302883,1.7644218358891546,1.282051970313519,1.1741601356174953,4.461246669911517,1.7656174129573006,-2.6919988709875486,-0.10506176401107892
263,2.62,17.91599064095393,-7.567773087954954,-33.03520630232652,-13.602260643209727,1.2116118165902652,1.0977718327511305,0.3513816345073706,-0.5436554303740276,-1.8146618596366857,1.7754296029183325,1.2800969742970518,1.1637166832970554,4.474057184978038,1.7773064691675358,-2.6930938446245682,-0.11383998383913463
264,2.63,18.75132442849685,-7.584153878872546,-29.512972758739046,-13.951977565634365,1.2147767924691186,1.0922648296367399,0.38558052977492163,-0.497343883612634,-1.802529333998849,1.7863799085983627,1.2784188544476884,1.1536731164816745,4.486849532296057,1.7888930795309284,-2.6942760645823745,-0.12251196283237875
265,2.64,19.483262697203017,-7.592746299096964,-26.089482330951363,-14.290231877380485,1.218280608012486,1.0872147548236943,0.41634353332587604,-0.453235219218789,-1.7903634591415785,1.7972774392107786,1.2770203161187383,1.144042541265066,4.499626493981297,1.800381308087763,-2.6955444088272293,-0.1310658531887916
266,2.65,20.114728609202757,-7.59340796869461,-22.76168450276048,-14.616979790541947,1.222088831413995,1.08259927390202,0.44376569088119594,-0.41120817742687005,-1.7781610187084873,1.8081266528752933,1.2759042815026944,1.1348384963763396,4.512390880271266,1.8117753520718312,-2.696897635595806,-0.139489557511975
267,2.66,20.649312777147365,-7.586029370558012,-19.52584691648343,-14.932215075331149,1.2261679906321061,1.0783972750661426,0.46796569825874884,-0.37111675923363624,-1.765919135877983,1.8189317904635207,1.2750739086565943,1.1260749899885498,4.525145531788953,1.8230795464206948,-2.698334380838083,-0.14777071556596355
268,2.67,21.091234798866164,-7.5705339734861266,-16.37759414624428,-15.235969088968277,1.2304858102609744,1.0745891200309128,0.4890846619379905,-0.33279141699870646,-1.7536352625818703,1.8296968890736973,1.2745326102911347,1.1177665366633922,4.537893321995641,1.8342983686547636,-2.6998531555240186,-0.15589669023006159
269,2.68,21.445301771043912,-7.546878300363091,-13.31194945938,-15.52831075851172,1.2350114359412303,1.0711568830899758,0.5072847450649953,-0.29604037609213785,-1.7413071664174142,1.8404257979552083,1.2742840722896083,1.1099281943757493,4.550637159830275,1.84543644412626,-2.701452342806964,-0.1638545528512545
270,2.69,21.71686414684575,-7.515051927911487,-10.323379203756744,-15.809346503365184,1.2397156451618323,1.068084576961993,0.5227477107304042,-0.2606510758373763,-1.7289329153832462,1.8511221967576283,1.2743322719076442,1.1025756015338632,4.5633799925324725,1.8564985516385017,-2.703130195038712,-0.1716310681998392
271,2.7,21.91176930929668,-7.475077402255259,-7.405839452288518,-16.07922008085251,1.244571043422615,1.0653583641851667,0.5356733747467781,-0.22639171724043575,-1.7165108605803125,1.8617896159660516,1.2746814955874899,1.0957250138787749,4.5761248086456785,1.8674896294348917,-2.7048848306332225,-0.1792126792374482
272,2.71,22.036313235926784,-7.427010053437444,-4.552824532672325,-16.338112337046475,1.249552244849633,1.0629667529441749,0.5462779804082624,-0.19301290453776013,-1.7040396170288183,1.872431459372679,1.2753363563006577,1.0893933411091767,4.58887464119618,1.8784147815556738,-2.706714230778089,-0.18658549190545815
273,2.72,22.09719063035216,-7.370937691861079,-1.7574170706657775,-16.586240844731694,1.2546360364805615,1.0609007763429932,0.5547925078321759,-0.16024936736729925,-1.6915180427605307,1.8830510284241493,1.2763018103103676,1.0835981830355867,4.6016325710427415,1.8892792845587651,-2.7086162359949064,-0.19373526013756837
274,2.73,22.1014438933387,-7.306980170603117,0.9876608211132698,-16.82385941121774,1.2598015255638124,1.0591541542698764,0.5614609304536538,-0.12782175045336402,-1.6789452163530394,1.893651548274871,1.2775831732195961,1.0783578650189776,4.614401730390427,1.9000885945987838,-2.710588542551676,-0.20064737129393606
275,2.74,22.056411299061573,-7.235288799319406,3.6899955694387856,-17.051257440322345,1.2650302693412514,1.0577234371338067,0.5665384310716081,-0.09543845799771447,-1.6663204130784568,1.90423619536876,1.279186135141521,1.0736914723935265,4.627185306460647,1.9108483548556454,-2.7126286987323693,-0.20730683220744472
276,2.75,21.96967473264271,-7.15604559858134,6.357429732067544,-17.26875913578416,1.270306386908961,1.0566081308827657,0.5702895895270607,-0.06279754066675869,-1.6536430798437805,1.9148081263652086,1.2811167747965702,1.069618883510589,4.639986545307747,1.9215644033008483,-2.714734100970597,-0.2136982560261953
277,2.7600000000000002,21.84900733144921,-7.069462387125536,8.998009490570363,-17.476722536796096,1.2756166528719748,1.0558108028391877,0.5729865536295997,-0.02958861394388141,-1.6409128091035294,1.9253705082198571,1.2833815723033313,1.066160800969619,4.652808755770214,1.9322427807854976,-2.7169019898561997,-0.21980585003278708
278,2.77,21.702321356688724,-6.9757796992637955,11.619932363538467,-17.675538380886934,1.2809505726257848,1.0553371680049985,0.5749072043577372,0.004505202157253968,-1.6281293119275715,1.9359265492266455,1.2859874203896047,1.0633387805223329,4.665655313542168,1.9428897394294915,-2.719129446025369,-0.22561340462078627
279,2.7800000000000002,21.53761660209943,-6.875265534969155,14.231495438584005,-17.865628794386026,1.286300439208471,1.0551961555940803,0.576333325617699,0.039805330559000464,-1.6152923904081373,1.9464795308246887,1.2889416337037598,1.0611752570465856,4.678529665347734,1.9535117512856286,-2.7214133859467604,-0.23110428361439062
280,2.79,21.36292962455981,-6.768213951168045,16.841044398542998,-18.04744581643302,1.2916613717709515,1.055399955641345,0.5775487879925951,0.07663577856271361,-1.6024019095901052,1.9570328399715202,1.292251955855836,1.0596935668872063,4.691435333197517,1.964115517245923,-2.723750557617961,-0.2362614161296066
281,2.8000000000000003,21.186284056211434,-6.654943508948263,19.456923590869167,-18.22146976835313,1.297031335808037,1.0559640456118649,0.578837754936758,0.1153211781566072,-1.5894577691076395,1.9675900018831276,1.2959265637616035,1.058917965750616,4.704375918702374,1.9747079761498219,-2.726137536188819,-0.24106729019617212
282,2.81,21.015642230367227,-6.535795598104777,22.08742736059972,-18.38820748657772,1.3024111453783513,1.0569071969888844,0.5804829187866127,0.1561848278891495,-1.5764598747084657,1.9781547129406742,1.299974068801437,1.0588736412189994,4.71735510741515,1.9852963140453,-2.7285707195304463,-0.24550394838946699
283,2.82,20.85885832345753,-6.411132666940933,24.740752835820285,-18.54819044339608,1.3078044476157764,1.0582514618530618,0.5827637727817934,0.19954673674305506,-1.5634081098443675,1.9887308735637794,1.3044035142391366,1.0595867188176122,4.73037667316578,1.9958879735438102,-2.7310463237714395,-0.24955298576271456
284,2.83,20.723633183409838,-6.2813363917901155,27.424954321144284,-18.70197278594707,1.3132176898978285,1.060022139476033,0.5859549240309854,0.24572166800931947,-1.5503023075031843,1.9993226208503632,1.309224368273982,1.0610842604257942,4.743444482349299,2.006490663198685,-2.7335603788260388,-0.25319555042179553
285,2.84,20.617470981121677,-6.1468058268546955,30.147899419298533,-18.85012932953024,1.3186600700865423,1.062247722937476,0.5903244510352179,0.2950171786883839,-1.537142222453672,2.009934360783236,1.3144465120229043,1.063394253669413,4.756562498119657,2.0171123668237727,-2.7361087239426785,-0.25641234714906624
286,2.85,20.54763778630091,-6.007955580598057,32.91722696368802,-18.99325354645652,1.3241434702943242,1.064959825735797,0.5961323080058301,0.34773164744351137,-1.5239275040702414,2.0205707998034983,1.3200802216491871,1.066545590770585,4.769734784434752,2.0277613526546103,-2.738687003305847,-0.25918364455852716
287,2.86,20.521122132705784,-5.86521406978302,35.74030680663506,-19.131955595986014,1.3296823746503217,1.068193088297906,0.603628776827737,0.4041522817224329,-1.5106576698999732,2.0312369755501654,1.32613614377097,1.0705680351621674,4.782965509889934,2.0384461822384137,-2.741290661729448,-0.26148928635241564
288,2.87,20.544597600496516,-5.719021906199906,38.62420146859287,-19.266860444287026,1.3352937715520188,1.071985064204162,0.613052966116838,0.4645530923573792,-1.4973320801294838,2.0419382865640645,1.3326252631983027,1.075492174002067,4.796258951268037,2.0491757189213176,-2.743914940486038,-0.26330870734785683
289,2.88,20.62438740619892,-5.569830473795823,41.57562961428312,-19.398606125433304,1.3409970408818355,1.0763760858313425,0.6246313554680107,0.5291928219386605,-1.483949913104411,2.0526805207516063,1.339558861963973,1.081349354550281,4.809619496724168,2.059959135781861,-2.746554873323569,-0.264620955050493
290,2.89,20.766430953622784,-5.418100755356314,44.60093128232223,-19.527842195289708,1.3468138266499947,1.0814091089823201,0.6385763816816594,0.5983128114992454,-1.470510142049574,2.063469882400419,1.3469484685334476,1.088171602204797,4.823051648512651,2.0708059228384283,-2.7492052827295934,-0.2654047176676746
291,2.9,20.976252263115835,-5.264302467450155,47.70603475670333,-19.655228429086215,1.3527678954932374,1.0871295359185018,0.6550850625727463,0.6721347888477566,-1.4570115131334263,2.0743130175337186,1.354805796006605,1.0959915178378008,4.83656002515205,2.0817258933355864,-2.7518607765124417,-0.2656383595747356
292,2.91,21.25893016215532,-5.1089135602049085,50.89642493190367,-19.781433810732256,1.3588849814153878,1.0935850160456042,0.6743376529136801,0.7508585612040477,-1.443452525016306,2.085217037383661,1.3631426680629943,1.1048421519397185,4.850149362911978,2.0927291888899306,-2.7545157447796194,-0.2652999653697836
293,2.92,21.619070088876956,-4.952420134045621,54.177112989876605,-19.90713585691202,1.365192617101582,1.10082522333013,0.6964963262305188,0.8346595949304882,-1.4298314100184524,2.0961895397555157,1.3719709313585295,1.1147568529757348,4.863824516492725,2.103826283250651,-2.7571643574056184,-0.2643673937714519
294,2.93,22.06077733203209,-4.795316818753292,57.55260717712623,-20.033020311695374,1.3717199520754342,1.108901609351284,0.7217038755798625,0.9236864661641286,-1.416146117040695,2.1072386280444544,1.3813023530611694,1.1257690872999793,4.877590458755621,2.115027984403659,-2.759800562094437,-0.26281834272415017
295,2.94,22.587631508161476,-4.638107650747769,61.02688444572233,-20.159781237497253,1.3784975578998753,1.1178671307297339,0.7500824261864419,1.0180581683049679,-1.402394296368428,2.11837292765495,1.3911485022240195,1.1379122279714642,4.891452279349032,2.1263454347215704,-2.7624180831562084,-0.2606304271701414
296,2.95,23.202662059721902,-4.481307471975504,64.60336270379622,-20.288121515353243,1.3855572205513842,1.1277759495321225,0.781732152956353,1.117861265789283,-1.388573286487776,2.1296015995595092,1.401520613744639,1.151219309889211,4.905415182062009,2.137790108835528,-2.765010421132301,-0.25778127101926174
297,2.96,23.908324549179373,-4.325443858312572,68.28487341166911,-20.41875375182254,1.3929317200276032,1.1386831051417898,0.8167299965004801,1.2231468885093808,-1.3746801030419633,2.1409343507188896,1.4124294337593366,1.165722748831659,4.919484480725626,2.1493738088798295,-2.7675708534187335,-0.2542486148858134
298,2.97,24.706477523928427,-4.171059566319157,72.07363425962453,-20.55240157076396,1.4006545971848279,1.1506441560265723,0.8551283724597988,1.333927567920923,-1.3607114300555587,2.1523814410705944,1.423885045480495,1.181454022266214,4.933665593471209,2.161108656737417,-2.7700924360534334,-0.25001044115825555
299,2.98,25.59835973832014,-4.018715464907463,75.97122167573647,-20.68980124621887,1.40875990774989,1.1637147898412867,0.8969538707185647,1.4501739243606926,-1.3466636135546282,2.163953686776751,1.4358966747151412,1.1984433102116756,4.947964035145856,2.1730070828949377,-2.7725680068482075,-0.24504511790860328
300,2.99,26.584567542594286,-3.868993892430228,79.97854293776473,-20.831703607151894,1.417281963416975,1.1779504003938264,0.9422059435810989,1.5718112256567212,-1.3325326577114833,2.175662459407357,1.448472474614248,1.2167190950094358,4.962385407679537,2.1850818115016586,-2.774990190060746,-0.23933156302314873
301,3.0,27.665032286556233,-3.722502350646484,84.09580770463506,-20.978876116692547,1.4262550599308146,1.1934056302004896,0.9908555852275963,1.698715849625979,-1.318314223643718,2.187519680721121,1.4616192896051527,1.2363077196096302,4.97693538819543,2.1973458412186186,-2.7773514028147477,-0.23284942973032496
302,3.0100000000000002,28.838997639408824,-3.5798774147671963,88.3224988416683,-21.13210499765158,1.4357131920810469,1.2101338776780164,1.042844008806553,1.8307116976787203,-1.3040036309980432,2.1995378126950236,1.4753423989626024,1.2572329049234718,4.99161971465717,2.2098124214450716,-2.7796438634865197,-0.22557931440303047
303,3.02,30.104996797620622,-3.4417887043298068,92.65734249111603,-21.29219724352079,1.4456897555962909,1.2281867684879186,1.0980813323626986,1.9675666232040019,-1.2895958624499066,2.2117298424465357,1.4896452410830865,1.2795152279444963,5.00644416885415,2.222495023520352,-2.781859602283144,-0.21750298710837224
304,3.0300000000000002,31.460829640586653,-3.3089427238449654,97.0982774364497,-21.459982320816742,1.4562172360386798,1.2476135911816468,1.1564452904075653,2.10898895641567,-1.2750855712493918,2.224109261690756,1.5045291202448527,1.3031715637055925,5.021414556540179,2.2354073065229296,-2.7839904742394386,-0.20860364485703298
305,3.04,32.90353999944489,-3.1820863462198146,101.64242392576949,-21.636313335775856,1.467326884967821,1.2684606981083761,1.2177799942515717,2.254624226450807,-1.260467091942097,2.2366900403802927,1.5199928984588087,1.3282144957094613,5.0365366845626625,2.248563077326851,-2.7860281748571967,-0.1988661868594448
306,3.0500000000000003,34.42939332634638,-3.062009677845512,106.28605225538661,-21.822067408043196,1.479048383874472,1.2907708735520633,1.2818947710542141,2.4040522009008365,-1.2457344543897915,2.249486594190362,1.536032675933697,1.35465170122985,5.051816334850007,2.261976244630723,-2.787964258599433,-0.18827751032240858
307,3.06,36.03385518864597,-2.9495480141353836,111.02455156812535,-22.018144968344924,1.4914094966837608,1.3145826722635798,1.348563118728735,2.556784381703606,-1.2308814012091978,2.2625137455372295,1.5526414646745952,1.382485319795896,5.06725923516517,2.275660766747869,-2.789790160433159,-0.17682682442018094
308,3.0700000000000003,37.71157116064359,-2.845582570562577,115.85239948788796,-22.225467678537726,1.5044357119990053,1.3399297329410258,1.417521821039715,2.712262113259364,-1.2159014087373496,2.2757866778567455,1.569808860778619,1.4117113151883087,5.082871026583578,2.289630593039422,-2.7914972205854913,-0.16450597905797948
309,3.08,39.456348841180386,-2.7510396604015774,120.76313338898913,-22.444974664385892,1.5181498767001163,1.3668400727684509,1.4884702740930214,2.869855472172113,-1.200787711618091,2.289320882923008,1.58752072204867,1.4423188433230383,5.098657227714658,2.303899598985668,-2.7930767126384874,-0.15130980393166538
310,3.09,41.26114288131899,-2.6668879891378783,125.74932427809769,-22.677616756563296,1.5325718230218517,1.395335370816473,1.5610700814706222,3.0288631166522233,-1.1855333310855392,2.3031321010567933,1.6057588585656342,1.4742896403802928,5.114623195757518,2.318481515024693,-2.794519875037254,-0.1372364522053786
311,3.1,43.118044055842894,-2.594133750601002,130.80255444126834,-22.924348457322818,1.5477179918085022,1.4254302498883924,1.634944980002443,3.1885132754889725,-1.1701311069962703,2.3172362541603,1.6245007447837012,1.5075974473426579,5.130774084562478,2.333389849440208,-2.795817946023016,-0.12228774192010983
312,3.11,45.01827354570027,-2.5338132440485106,135.91340016814763,-23.18611739159735,1.5636010552598198,1.4571315681949442,1.7096811610258176,3.3479660499450894,-1.1545737336318898,2.331649371619602,1.6437192624751844,1.542207488605574,5.147114799959779,2.3486378057498962,-2.796962201928095,-0.10646948706487569
313,3.12,46.952183706101636,-2.486982787484493,141.07142099949738,-23.463851064572783,1.5802295431291729,1.4904377339753905,1.7848280523912365,3.506317185265653,-1.1388537992572794,2.3463875092387076,1.6633824843784897,1.578076023377548,5.163649952712892,2.3642381952279083,-2.7979439986835994,-0.08979180915378238
314,3.13,48.9092666661556,-2.454705781671529,146.26515704108772,-23.758440833967224,1.5976074769844302,1.5253380577511242,1.859899623921103,3.662603440611917,-1.1229638293769624,2.3614666615081275,1.683453508622451,1.615149989053922,5.180383809553801,2.3802033453852296,-2.7987548162944966,-0.07226941923330599
315,3.14,50.87817213002887,-2.438036882064165,151.48213593492653,-24.07072311451409,1.6157340177653474,1.5618121581883164,1.934376273056379,3.8158096463244195,-1.1068963335827766,2.376902667664176,1.7038903538438428,1.6533667554946063,5.1973202428578995,2.3965450054228437,-2.799386305932634,-0.053921859577030995
316,3.15,52.84673571731202,-2.438003360378538,156.7088910670788,-24.40145796224891,1.6346031324338934,1.5998294384378269,2.0077073377733834,3.9648774856916917,-1.0906438558309113,2.3927111121594384,1.7246459243249974,1.6926540080508876,5.214462679612776,2.413274249857252,-2.7998303391892367,-0.03477369399606656
317,3.16,54.802019083474576,-2.4555838803117735,161.9309925105205,-24.75130533336028,1.6542032859793645,1.6393486501957983,2.0793142704111545,4.108715975753547,-1.0741990279260334,2.408907220335407,1.7456680534159885,1.7329297751933617,5.231814050423459,2.43040138168711,-2.800079058918146,-0.014854635783566161
318,3.17,56.73036289559204,-2.4916850668137203,167.13309204582106,-25.120799469993734,1.6745171653702855,1.6803175624775568,2.148594489033951,4.246213550338503,-1.057554625925991,2.425505750259428,1.7668996319564845,1.7741026136642477,5.249376739372082,2.4479358366144828,-2.8001249309941674,0.005800397107271316
319,3.18,58.61745350176317,-2.5471164074117425,172.2989833684851,-25.51032202526088,1.6955214422045548,1.7226727511343167,2.2149259027821318,4.3762515715728005,-1.0407036291138,2.442520881853256,1.7882788263925151,1.816071960244436,5.26715253560727,2.465886089944926,-2.79996079621253,0.02715130892976192
320,3.19,60.448403828655174,-2.622564177144149,177.41167828233074,-25.9200746912679,1.7171865807664872,1.7663395234101704,2.277672085146942,4.497719017850915,-1.0236392811163635,2.4599661045920738,1.8097393888437219,1.8587286545870394,5.285142587573689,2.484259567858986,-2.799579921471149,0.049152942643683195
321,3.2,62.20784867734026,-2.718565214505353,182.45349929946204,-26.35005222585771,1.739476697931353,1.8112319893236624,2.3361880452400583,4.609528021631783,-1.0063551526835568,2.477854105183299,1.8312110586037988,1.9019556322929574,5.3033473608010775,2.503062564766252,-2.7989760493127305,0.0717552913923094
322,3.21,63.88005417591059,-2.835481482416413,187.40618863172674,-26.800016873827925,1.7623494808513174,1.8572532883998882,2.389826523212172,4.71062986501893,-0.9888452055794901,2.496196656735978,1.8526200515695734,1.9456287817205098,5.321766600152139,2.522300168416694,-2.7981434448641185,0.09490380754857086
323,3.22,65.44904070425792,-2.973476414568177,192.2510330820793,-27.26947523562093,1.7857561676114428,1.9042959763683753,2.4379447133721364,4.800030990290513,-0.9711038569820627,2.515004510997305,1.8738896310391124,1.9896179522147666,5.340399297378269,2.5419761943498305,-2.7970769392002186,0.11853980875693249
324,3.23,66.89871815268648,-3.1324940641099808,196.96900384841678,-27.75765864161353,1.8096415950739113,1.9522425720247905,2.47991129872829,4.876808551391473,-0.953126043739957,2.5342872952568136,1.8949407503602353,2.0337880958299586,5.359243664751657,2.5620931311108435,-2.795771968182816,0.14260097695087914
325,3.24,68.21303193234394,-3.3122420321137325,201.54090975889923,-28.263508036992917,1.8339443169612453,2.0009662597277447,2.515113664888726,4.940125024701718,-0.9349072857997938,2.5540534154971457,1.9156927552160812,2.078000519525603,5.378297115433223,2.582652097457368,-2.794224605882647,0.1670219427664994
326,3.25,69.37611774562056,-3.512179055168918,205.94756199196303,-28.78566426886381,1.8585967939056038,2.050331738199603,2.5429651506554998,4.989241415501354,-0.9164437480923405,2.5743099673009504,1.9360641310649118,2.122114220553787,5.397556251102091,2.603652812528467,-2.7924315917862956,0.1917349442939993
327,3.2600000000000002,70.37246276838253,-3.7315079771367055,210.16994791777654,-29.32246449649548,1.8835256557636415,2.1001962016806313,2.562912187912298,5.02352864069322,-0.8977323001564737,2.595062655907062,1.9559732795439682,2.165987274584047,5.417016857218288,2.625093579657514,-2.790390351116051,0.21667054591698975
328,3.27,71.1870706125261,-3.9691746262914274,214.18941135244393,-29.87194522488948,1.9086520350235294,2.1504104353083666,2.574441184911168,5.042476736881815,-0.8787705727840216,2.616315726648641,1.9753393066049625,2.209478244229292,5.436673906122756,2.646971284195712,-2.788099007746924,0.2417584002848372
